	degree_all	degree_centrality_all	degree_in	degree_centrality_in	degree_out	degree_centrality_out	betweenness_centrality	eigenvector_centrality	cluster
Pi4ka	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06414399428636698	grnboost2_Microglia_B6J_adj
Hnrnpu	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0029451478199922776	grnboost2_Microglia_B6J_adj
Ppfia2	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.03973183974425455	grnboost2_Microglia_B6J_adj
Lrfn5	9	0.0112079701120797	9	0.0112079701120797	0	0.0	0.0	0.07484720770731947	grnboost2_Microglia_B6J_adj
Rgs7bp	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.08792642223720014	grnboost2_Microglia_B6J_adj
Syne1	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.06146155260775427	grnboost2_Microglia_B6J_adj
Prkg1	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.0031360915107574534	grnboost2_Microglia_B6J_adj
Rn18s-rs5	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.018459708032027188	grnboost2_Microglia_B6J_adj
Mapk1	11	0.0136986301369863	2	0.0024906600249066002	9	0.0112079701120797	161.0	0.08505072523359382	grnboost2_Microglia_B6J_adj
Spock1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.05183099094857035	grnboost2_Microglia_B6J_adj
Sgcz	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06219675676417989	grnboost2_Microglia_B6J_adj
Asap1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.028342535095751076	grnboost2_Microglia_B6J_adj
Kctd16	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04209596821704193	grnboost2_Microglia_B6J_adj
Pde7b	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04026636588035576	grnboost2_Microglia_B6J_adj
Dtnb	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06313187136731967	grnboost2_Microglia_B6J_adj
Rasgef1b	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.07115507547688191	grnboost2_Microglia_B6J_adj
Cyria	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.05405820056433583	grnboost2_Microglia_B6J_adj
Pde4b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0020630655688162474	grnboost2_Microglia_B6J_adj
Grik2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04483123613562943	grnboost2_Microglia_B6J_adj
Tmem178b	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0549065002693289	grnboost2_Microglia_B6J_adj
Gpc6	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0011443366089941701	grnboost2_Microglia_B6J_adj
Rfx3	15	0.0186799501867995	2	0.0024906600249066002	13	0.0161892901618929	122.0	0.05005026583389368	grnboost2_Microglia_B6J_adj
Etv5	8	0.009962640099626401	0	0.0	8	0.009962640099626401	0.0	0.011626701683319123	grnboost2_Microglia_B6J_adj
Srgap2	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.00022252603967270966	grnboost2_Microglia_B6J_adj
Sgip1	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.0657860222441946	grnboost2_Microglia_B6J_adj
Lncpint	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.059847830105020386	grnboost2_Microglia_B6J_adj
Maml3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	3.788579711363153e-06	grnboost2_Microglia_B6J_adj
Ftx	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.06061656876699548	grnboost2_Microglia_B6J_adj
Ntm	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06029820019848088	grnboost2_Microglia_B6J_adj
Zfp407	15	0.0186799501867995	1	0.0012453300124533001	14	0.017434620174346202	631.0	0.030362465051670298	grnboost2_Microglia_B6J_adj
Fbxl17	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.012744703760035173	grnboost2_Microglia_B6J_adj
Smyd3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.014871205774025027	grnboost2_Microglia_B6J_adj
Brinp1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.0728809613308124	grnboost2_Microglia_B6J_adj
Camta1	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.05407329539570537	grnboost2_Microglia_B6J_adj
Sptbn1	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.09368571049384915	grnboost2_Microglia_B6J_adj
Nfia	5	0.0062266500622665	2	0.0024906600249066002	3	0.0037359900373599006	26.0	0.0016696124458728742	grnboost2_Microglia_B6J_adj
Qki	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.001911376690895801	grnboost2_Microglia_B6J_adj
Strn	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.014778999765308637	grnboost2_Microglia_B6J_adj
Arid5b	12	0.014943960149439602	1	0.0012453300124533001	11	0.0136986301369863	8.0	0.011328227708791112	grnboost2_Microglia_B6J_adj
Prickle2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04469765686860817	grnboost2_Microglia_B6J_adj
Nos1ap	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.026357088117139053	grnboost2_Microglia_B6J_adj
Neurl1b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.003741677385747272	grnboost2_Microglia_B6J_adj
Hdac9	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.0163159455945262	grnboost2_Microglia_B6J_adj
Tnrc6c	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.05310169987307163	grnboost2_Microglia_B6J_adj
Gpm6b	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.018702007036215267	grnboost2_Microglia_B6J_adj
Gria4	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.07660130610688426	grnboost2_Microglia_B6J_adj
Cdk17	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.06256685507601499	grnboost2_Microglia_B6J_adj
Dlgap1	8	0.009962640099626401	8	0.009962640099626401	0	0.0	0.0	0.08639007323716238	grnboost2_Microglia_B6J_adj
Foxj3	5	0.0062266500622665	1	0.0012453300124533001	4	0.0049813200498132005	4.0	0.004525100765776447	grnboost2_Microglia_B6J_adj
Lrrtm4	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01209676443687325	grnboost2_Microglia_B6J_adj
Camk1d	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.05119322953964016	grnboost2_Microglia_B6J_adj
Sfxn5	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.018680958048333925	grnboost2_Microglia_B6J_adj
Grid2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.07661719879827907	grnboost2_Microglia_B6J_adj
Dscam	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.059367286242723964	grnboost2_Microglia_B6J_adj
Rims2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04038937020651815	grnboost2_Microglia_B6J_adj
Xkr6	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.08225320028153295	grnboost2_Microglia_B6J_adj
Atxn1	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.08197139835801433	grnboost2_Microglia_B6J_adj
Dok6	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.07119501338914151	grnboost2_Microglia_B6J_adj
Nfat5	22	0.0273972602739726	1	0.0012453300124533001	21	0.026151930261519303	156.0	0.026427399700964204	grnboost2_Microglia_B6J_adj
Trim9	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.06248778291038013	grnboost2_Microglia_B6J_adj
Adcy9	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.05340342664081303	grnboost2_Microglia_B6J_adj
Kif13b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0018974217944357588	grnboost2_Microglia_B6J_adj
Glis3	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.00013239317054078266	grnboost2_Microglia_B6J_adj
Eml6	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04617443949987308	grnboost2_Microglia_B6J_adj
Akt3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.05073788009073548	grnboost2_Microglia_B6J_adj
Gpm6a	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.03732233065867359	grnboost2_Microglia_B6J_adj
Zswim6	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.02535937228715098	grnboost2_Microglia_B6J_adj
Zmynd8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.019915700799737014	grnboost2_Microglia_B6J_adj
Adk	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.013604280512883163	grnboost2_Microglia_B6J_adj
Unc5d	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0015266195057069816	grnboost2_Microglia_B6J_adj
5730522E02Rik	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06385577482720657	grnboost2_Microglia_B6J_adj
Tmcc3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	3.0660005986939468e-06	grnboost2_Microglia_B6J_adj
Nptn	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.0720487703827744	grnboost2_Microglia_B6J_adj
Prickle1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.014626353252075145	grnboost2_Microglia_B6J_adj
A330023F24Rik	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0017964639870424956	grnboost2_Microglia_B6J_adj
Nin	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.037649083079323055	grnboost2_Microglia_B6J_adj
Exoc6b	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0018683869115712602	grnboost2_Microglia_B6J_adj
Csmd3	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.02798828725943154	grnboost2_Microglia_B6J_adj
Dennd1a	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.029895772739533262	grnboost2_Microglia_B6J_adj
Gramd1b	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.07147020693571693	grnboost2_Microglia_B6J_adj
Ttc3	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.07018273751424109	grnboost2_Microglia_B6J_adj
Bltp1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.05764343871463473	grnboost2_Microglia_B6J_adj
Ppm1l	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04959065600511539	grnboost2_Microglia_B6J_adj
Gls	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.016263342362096436	grnboost2_Microglia_B6J_adj
Faf1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.059283218333716255	grnboost2_Microglia_B6J_adj
Ssbp2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.07071723620456917	grnboost2_Microglia_B6J_adj
Ralyl	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.013067047941423141	grnboost2_Microglia_B6J_adj
Zeb1	3	0.0037359900373599006	2	0.0024906600249066002	1	0.0012453300124533001	11.0	0.012639236474719399	grnboost2_Microglia_B6J_adj
Zdhhc14	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0009640118239365805	grnboost2_Microglia_B6J_adj
Stxbp5	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.03512719228764537	grnboost2_Microglia_B6J_adj
Prkag2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.035123855995719704	grnboost2_Microglia_B6J_adj
Stau2	19	0.023661270236612703	1	0.0012453300124533001	18	0.0224159402241594	177.0	0.044478201141229204	grnboost2_Microglia_B6J_adj
Cdh18	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.019829843276646778	grnboost2_Microglia_B6J_adj
Inpp5d	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	9.606647001422232e-07	grnboost2_Microglia_B6J_adj
Ecpas	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.02958080729029177	grnboost2_Microglia_B6J_adj
Mycbp2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.03618815739383257	grnboost2_Microglia_B6J_adj
Sirpa	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	9.567758601489382e-07	grnboost2_Microglia_B6J_adj
Cmss1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0054918389969952465	grnboost2_Microglia_B6J_adj
Nlk	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.05118049075786124	grnboost2_Microglia_B6J_adj
C2cd5	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.029574778808591003	grnboost2_Microglia_B6J_adj
Herc3	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.000953410446386819	grnboost2_Microglia_B6J_adj
Ypel2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.001790287797046105	grnboost2_Microglia_B6J_adj
Nr3c2	3	0.0037359900373599006	0	0.0	3	0.0037359900373599006	0.0	0.0043211231373495125	grnboost2_Microglia_B6J_adj
Strbp	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.03268853202815343	grnboost2_Microglia_B6J_adj
Sorl1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.025548787318358256	grnboost2_Microglia_B6J_adj
Rasal2	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.06102856540571922	grnboost2_Microglia_B6J_adj
Sin3a	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0	grnboost2_Microglia_B6J_adj
Kctd3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0	grnboost2_Microglia_B6J_adj
Rgs7	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.007880732277427768	grnboost2_Microglia_B6J_adj
Clstn2	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04884678273142447	grnboost2_Microglia_B6J_adj
Srpk1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0015270681628122226	grnboost2_Microglia_B6J_adj
Lmtk2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04926366733486107	grnboost2_Microglia_B6J_adj
Vps13a	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01768648276729247	grnboost2_Microglia_B6J_adj
Pnisr	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0014091200972157186	grnboost2_Microglia_B6J_adj
Rnf150	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.05730089827922923	grnboost2_Microglia_B6J_adj
Hdac8	6	0.007471980074719801	2	0.0024906600249066002	4	0.0049813200498132005	59.0	0.010897723345942327	grnboost2_Microglia_B6J_adj
Dync1h1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0014597233484036172	grnboost2_Microglia_B6J_adj
Fyn	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.013366725258311096	grnboost2_Microglia_B6J_adj
Dclk1	6	0.007471980074719801	6	0.007471980074719801	0	0.0	0.0	0.07534263595685825	grnboost2_Microglia_B6J_adj
Ptpn4	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.014703767978877227	grnboost2_Microglia_B6J_adj
Prkcb	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.08444946592910173	grnboost2_Microglia_B6J_adj
Esyt2	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04849385961801534	grnboost2_Microglia_B6J_adj
Hecw2	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.03396517530041506	grnboost2_Microglia_B6J_adj
Arfgef2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.015114671728651956	grnboost2_Microglia_B6J_adj
Shank1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0008907109038095423	grnboost2_Microglia_B6J_adj
Lcor	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0011408339676943205	grnboost2_Microglia_B6J_adj
Aak1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.018977722371834548	grnboost2_Microglia_B6J_adj
Fnbp1l	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0487411732890214	grnboost2_Microglia_B6J_adj
Ralgps1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0185391430942156	grnboost2_Microglia_B6J_adj
Cacna1e	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.05438203667218395	grnboost2_Microglia_B6J_adj
Elmo1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	3.6287143525317017e-06	grnboost2_Microglia_B6J_adj
Zfp445	5	0.0062266500622665	0	0.0	5	0.0062266500622665	0.0	0.0011832858078484687	grnboost2_Microglia_B6J_adj
Camk2a	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04931790261515056	grnboost2_Microglia_B6J_adj
Rapgef5	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00037650522313039	grnboost2_Microglia_B6J_adj
Dgkh	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.040616236219466355	grnboost2_Microglia_B6J_adj
Asic2	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.0657195531152479	grnboost2_Microglia_B6J_adj
Nedd4l	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04711917840962456	grnboost2_Microglia_B6J_adj
Atrnl1	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.08800098583717679	grnboost2_Microglia_B6J_adj
Ptprs	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0021813998648716228	grnboost2_Microglia_B6J_adj
Gtf2i	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.004022072769060227	grnboost2_Microglia_B6J_adj
Zfyve28	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.06666453293137449	grnboost2_Microglia_B6J_adj
Elavl4	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.046328527014505475	grnboost2_Microglia_B6J_adj
Kcnip4	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0622143865269229	grnboost2_Microglia_B6J_adj
Prdm10	1	0.0012453300124533001	0	0.0	1	0.0012453300124533001	0.0	0.0008434716636551018	grnboost2_Microglia_B6J_adj
Rfx7	4	0.0049813200498132005	0	0.0	4	0.0049813200498132005	0.0	0.0036977327662680685	grnboost2_Microglia_B6J_adj
Marchf1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.01746084702628814	grnboost2_Microglia_B6J_adj
Myo5a	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.05001370703127583	grnboost2_Microglia_B6J_adj
Vps13b	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04531710716607432	grnboost2_Microglia_B6J_adj
Ahcyl1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013034860355449917	grnboost2_Microglia_B6J_adj
Large1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.05292592024389642	grnboost2_Microglia_B6J_adj
Ncoa7	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.03260443600301572	grnboost2_Microglia_B6J_adj
Frmd5	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0016910629100824605	grnboost2_Microglia_B6J_adj
Cacna1d	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.03411506542835436	grnboost2_Microglia_B6J_adj
Ptk2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.04247866420636396	grnboost2_Microglia_B6J_adj
Cnksr2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.027082303539853133	grnboost2_Microglia_B6J_adj
Gprasp1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04409541437163485	grnboost2_Microglia_B6J_adj
Epha6	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0016851257644031363	grnboost2_Microglia_B6J_adj
Rbms1	2	0.0024906600249066002	1	0.0012453300124533001	1	0.0012453300124533001	0.0	0.013772313215610047	grnboost2_Microglia_B6J_adj
Zfp710	9	0.0112079701120797	1	0.0012453300124533001	8	0.009962640099626401	2.0	1.8326383194540583e-05	grnboost2_Microglia_B6J_adj
Clock	4	0.0049813200498132005	2	0.0024906600249066002	2	0.0024906600249066002	33.0	0.012315782692755437	grnboost2_Microglia_B6J_adj
Septin8	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0003945492697592523	grnboost2_Microglia_B6J_adj
Trps1	3	0.0037359900373599006	1	0.0012453300124533001	2	0.0024906600249066002	16.0	0.012553854963315505	grnboost2_Microglia_B6J_adj
Bcr	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.032416757085962526	grnboost2_Microglia_B6J_adj
Pag1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	1.3649185254247263e-06	grnboost2_Microglia_B6J_adj
Gmds	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.04066609034339502	grnboost2_Microglia_B6J_adj
Macf1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.014782398124865445	grnboost2_Microglia_B6J_adj
Khdrbs3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.015251596103533306	grnboost2_Microglia_B6J_adj
Ryr3	5	0.0062266500622665	5	0.0062266500622665	0	0.0	0.0	0.07671357511589756	grnboost2_Microglia_B6J_adj
Esrrg	12	0.014943960149439602	1	0.0012453300124533001	11	0.0136986301369863	78.0	0.03477839579495637	grnboost2_Microglia_B6J_adj
Utrn	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0010951730204302394	grnboost2_Microglia_B6J_adj
Map1b	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.044741990599919575	grnboost2_Microglia_B6J_adj
Ctdspl	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04644724808286389	grnboost2_Microglia_B6J_adj
Dlg1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01299867315589133	grnboost2_Microglia_B6J_adj
Ppip5k1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.017371998179079518	grnboost2_Microglia_B6J_adj
Nktr	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.014325481282055363	grnboost2_Microglia_B6J_adj
Lrp6	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.00014597681836737267	grnboost2_Microglia_B6J_adj
Purg	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0008368248540469749	grnboost2_Microglia_B6J_adj
Lrif1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	2.5990907705502996e-05	grnboost2_Microglia_B6J_adj
Gm26871	7	0.008717310087173101	7	0.008717310087173101	0	0.0	0.0	0.039760607922274725	grnboost2_Microglia_B6J_adj
Adarb1	6	0.007471980074719801	2	0.0024906600249066002	4	0.0049813200498132005	16.0	0.038540431422794494	grnboost2_Microglia_B6J_adj
Ralgapa2	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.05969148894794945	grnboost2_Microglia_B6J_adj
Mertk	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	2.9977977224047855e-06	grnboost2_Microglia_B6J_adj
Gpatch8	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0245962462564375	grnboost2_Microglia_B6J_adj
Ndfip2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.044707684551761044	grnboost2_Microglia_B6J_adj
Gabbr1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0012677714678652498	grnboost2_Microglia_B6J_adj
Celf1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.021169447881754035	grnboost2_Microglia_B6J_adj
Sipa1l1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.0683484327029454	grnboost2_Microglia_B6J_adj
Dzip3	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.016749144234606	grnboost2_Microglia_B6J_adj
Ptprt	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.016393690223536123	grnboost2_Microglia_B6J_adj
Grip1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.016985782005417262	grnboost2_Microglia_B6J_adj
Luc7l2	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.012198831158303612	grnboost2_Microglia_B6J_adj
Chd2	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0005634207478931981	grnboost2_Microglia_B6J_adj
Adam22	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.04579452723438532	grnboost2_Microglia_B6J_adj
Foxk1	2	0.0024906600249066002	0	0.0	2	0.0024906600249066002	0.0	0.0010291536382965676	grnboost2_Microglia_B6J_adj
Dcaf6	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.0003752870513057926	grnboost2_Microglia_B6J_adj
Fto	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.02930325511187473	grnboost2_Microglia_B6J_adj
Mbd5	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.0305410292508935	grnboost2_Microglia_B6J_adj
Myef2	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01697483835242307	grnboost2_Microglia_B6J_adj
Snph	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.013598605251271462	grnboost2_Microglia_B6J_adj
Chsy3	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.013064836298143784	grnboost2_Microglia_B6J_adj
Farp1	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.005380893247429598	grnboost2_Microglia_B6J_adj
Inpp4a	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.025798581051749227	grnboost2_Microglia_B6J_adj
Plcl1	1	0.0012453300124533001	1	0.0012453300124533001	0	0.0	0.0	0.0015647870874168556	grnboost2_Microglia_B6J_adj
Dab1	4	0.0049813200498132005	4	0.0049813200498132005	0	0.0	0.0	0.01966509678883332	grnboost2_Microglia_B6J_adj
Ablim1	2	0.0024906600249066002	2	0.0024906600249066002	0	0.0	0.0	0.01702675412279023	grnboost2_Microglia_B6J_adj
Pcdh9	3	0.0037359900373599006	3	0.0037359900373599006	0	0.0	0.0	0.01917528241779888	grnboost2_Microglia_B6J_adj
